date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-01-15,0.0,0.0,118.5,749.0,2510.5,5407.5,6427.5,6392.0,5408.0,4865.0,4699.0,4773.0,4916.5,4775.5,4890.5,4456.5,4230.5,3911.5,4016.0,4044.5,3641.5,2920.5,2660.5,2373.0
2024-01-16,2064.5,2327.5,2554.5,3182.0,4438.5,7232.5,7790.5,7526.0,6612.0,5994.0,5510.0,5493.0,5646.5,5530.5,5753.5,5595.5,5358.5,5013.5,4980.0,4861.5,4307.5,3339.5,3086.5,2669.0
2024-01-17,2316.5,2487.5,2719.5,3297.0,4494.5,7225.5,7764.5,7363.0,6229.0,5571.0,5133.0,5079.0,5382.5,5232.5,5343.5,5327.5,5052.5,4735.5,4794.0,4679.5,4236.5,3331.5,3135.5,2619.0
2024-01-18,2243.5,2285.5,2637.5,3288.0,4571.5,7339.5,7831.5,7636.0,6789.0,6222.0,5761.0,5590.0,5751.5,5445.5,5486.5,5412.5,5147.5,4730.5,4687.0,4562.5,4205.5,3239.5,3037.5,2476.0
2024-01-19,2107.5,2167.5,2392.5,3017.0,4273.5,7020.5,7535.5,7190.0,6146.0,5530.0,5090.0,4881.0,5190.5,4970.5,5020.5,5016.5,4764.5,4403.5,4310.0,4132.5,3927.5,2961.5,2711.5,2122.0
2024-01-22,0.0,0.0,0.0,635.0,2486.5,5491.5,6370.5,6300.0,5327.0,4832.0,4627.0,4648.0,4923.5,4510.5,4366.5,4347.5,4105.5,3812.5,3796.0,3747.5,3367.5,2475.5,2202.5,1644.0
2024-01-23,1114.5,1155.5,1309.5,1956.0,3325.5,6081.5,6656.5,6396.0,5367.0,4849.0,4440.0,4424.0,4601.5,4197.5,4136.5,4046.5,3807.5,3423.5,3464.0,3484.5,3138.5,2328.5,2113.5,1712.0
2024-01-24,1190.5,1035.5,1193.5,1802.0,3176.5,5791.5,6378.5,6191.0,5214.0,4664.0,4261.0,4212.0,4337.5,4082.5,4019.5,3895.5,3655.5,3312.5,3339.0,3335.5,3002.5,2157.5,1926.5,1579.0
2024-01-25,1035.5,965.5,1159.5,1752.0,2926.5,5741.5,6379.5,6195.0,5273.0,4745.0,4382.0,4278.0,4435.5,4064.5,4037.5,4043.5,3879.5,3516.5,3527.0,3610.5,3461.5,2695.5,2391.5,1828.0
2024-01-26,1309.5,1412.5,1632.5,2357.0,3613.5,6453.5,7005.5,6787.0,5723.0,5042.0,4612.0,4422.0,4538.5,4209.5,4057.5,3991.5,3689.5,3242.5,3183.0,3100.5,2836.5,2067.5,1826.5,1493.0
2024-01-29,0.0,0.0,0.0,145.0,1455.5,4410.5,5614.5,5743.0,4834.0,3689.0,3175.0,2420.0,1854.5,2280.5,2718.5,3443.5,3308.5,2934.5,3272.0,2992.5,2197.5,1808.5,1473.5,1465.0
2024-01-30,939.5,934.5,1240.5,1893.0,3175.5,5747.5,6611.5,6061.0,4757.0,4191.0,3773.0,3702.0,3818.5,3634.5,3733.5,3780.5,3501.5,3170.5,3221.0,3150.5,2656.5,2106.5,1773.5,1289.0
2024-01-31,742.5,716.5,1001.5,1639.0,2957.5,5511.5,6275.5,5881.0,4686.0,4090.0,3747.0,3687.0,3803.5,3647.5,3532.5,3313.5,3133.5,2934.5,2994.0,3015.5,2506.5,1886.5,1636.5,1060.0
2024-02-01,1183.0,1079.0,1298.5,2036.0,3325.0,5870.5,6413.0,5939.5,5045.5,5067.0,5135.0,4930.0,5089.0,4762.5,4781.0,4644.0,4432.0,3745.5,3908.0,3955.0,3548.0,2848.0,2597.0,2430.5
2024-02-02,1376.0,1306.0,1549.5,2311.0,3680.0,6314.5,7034.0,6506.5,5762.5,5731.0,5875.0,5729.0,5876.0,5471.5,5460.0,5095.0,4778.0,4007.5,4058.0,4105.0,3948.0,2948.0,2673.0,2200.5
2024-02-05,0.0,0.0,34.5,987.0,3037.0,6043.5,6836.0,6383.5,5463.5,5045.0,5007.0,4867.0,5014.0,4645.5,4907.0,5105.0,4880.0,4088.5,4294.0,4275.0,4137.0,3246.0,2968.0,2410.5
2024-02-06,1317.0,1220.0,1446.5,2189.0,3384.0,5982.5,6359.0,5703.5,4791.5,4572.0,4586.0,4390.0,4634.0,4231.5,4532.0,4806.0,4532.0,3795.5,4008.0,3955.0,3648.0,2648.0,2423.0,1850.5
2024-02-07,927.0,995.0,1234.5,1987.0,3191.0,5849.5,6398.0,5930.5,5084.5,5333.0,5408.0,5168.0,5316.0,4979.5,5123.0,4966.0,4904.0,4322.5,4593.0,4500.0,4346.0,3397.0,3215.0,2686.5
2024-02-08,1734.0,1865.0,2012.5,2918.0,4109.0,6647.5,7255.0,6649.5,5861.5,5892.0,5902.0,5675.0,5891.0,5644.5,5881.0,5962.0,5857.0,5221.5,5435.0,5286.0,5084.0,4087.0,3861.0,3250.5
2024-02-09,2065.0,2017.0,2235.5,2859.0,4175.0,6649.5,7265.0,6962.5,6212.5,6061.0,6081.0,6033.0,6271.0,5592.5,5549.0,5643.0,5405.0,4663.5,4882.0,4795.0,4510.0,3536.0,3238.0,2994.5
2024-02-12,0.0,0.0,0.0,714.0,2667.0,5324.5,6058.0,5518.5,4659.5,4585.0,4688.0,4686.0,4872.0,4455.5,4540.0,4306.0,4215.0,3502.5,3543.0,3472.0,3252.0,2238.0,1897.0,1669.5
2024-02-13,639.0,603.0,892.5,1652.0,2963.0,5383.5,5935.0,5226.5,4287.5,3891.0,3870.0,3501.0,3655.0,3528.5,3947.0,4201.0,4437.0,3904.5,3969.0,4023.0,3626.0,2787.0,2475.0,1850.5
2024-02-14,840.0,820.0,1018.5,1827.0,3127.0,5475.5,5910.0,4999.5,3987.5,3626.0,3601.0,3337.0,3488.0,3311.5,3675.0,3696.0,4124.0,3548.5,3737.0,3725.0,3416.0,2568.0,2249.0,2023.5
2024-02-15,1009.0,986.0,1185.5,2000.0,3310.0,5472.5,5944.0,5254.5,4426.5,4150.0,4354.0,4052.0,4197.0,3736.5,3856.0,3850.0,4032.0,3467.5,3660.0,3646.0,3483.0,2628.0,2303.0,1945.5
2024-02-16,864.0,825.0,1003.5,1794.0,3131.0,5268.5,5663.0,4651.5,3457.5,2717.0,2678.0,2389.0,2582.0,2226.5,2563.0,2876.0,3373.0,2844.5,3039.0,2989.0,2892.0,2008.0,1702.0,1547.5
2024-02-19,0.0,0.0,0.0,465.0,2234.0,4807.5,5543.0,5068.5,4239.5,4299.0,4628.0,4577.0,4805.0,4232.5,4307.0,3907.0,3981.0,3554.5,3724.0,3675.0,3471.0,2628.0,2314.0,1872.5
2024-02-20,952.0,1019.0,1156.5,1914.0,3169.0,5484.5,5825.0,5169.5,4240.5,4063.0,4072.0,3824.0,3992.0,3557.5,3620.0,3613.0,4084.0,3563.5,3739.0,3699.0,3603.0,2705.0,2375.0,2142.5
2024-02-21,1215.0,1276.0,1408.5,2149.0,3375.0,5448.5,5789.0,5206.5,4259.5,4059.0,4196.0,3969.0,4093.0,3754.5,4037.0,3819.0,4035.0,3521.5,3697.0,3606.0,3560.0,2667.0,2395.0,1862.5
2024-02-22,936.0,997.0,1128.5,1818.0,3049.0,5184.5,5635.0,5255.5,4333.5,4265.0,4540.0,4408.0,4604.0,4065.5,4226.0,3649.0,3804.0,3232.5,3371.0,3253.0,3176.0,2249.0,1949.0,1499.5
2024-02-23,514.0,525.0,767.5,1480.0,2905.0,4956.5,5500.0,4952.5,4088.5,4223.0,4426.0,4158.0,4180.0,3801.5,4045.0,3778.0,4146.0,3632.5,3626.0,3673.0,3371.0,2532.0,2219.0,1678.5
2024-02-26,0.0,0.0,0.0,318.0,1918.0,4416.5,5028.0,4153.5,3142.5,2345.0,2208.0,1947.0,2015.0,1970.5,2453.0,2400.0,3389.0,2972.5,3123.0,3072.0,2871.0,2032.0,1719.0,1645.5
2024-02-27,726.0,798.0,944.5,1654.0,2911.0,4965.5,5267.0,4422.5,3448.5,2519.0,2350.0,2134.0,2323.0,2253.5,2720.0,2464.0,3414.0,3021.5,3082.0,3027.0,2918.0,2122.0,1859.0,1805.5
2024-02-28,836.0,959.0,1153.5,1909.0,3159.0,5060.5,5413.0,4644.5,3699.5,3103.0,3096.0,2745.0,2914.0,2749.5,3145.0,2670.0,3688.0,3302.5,3365.0,3310.0,3151.0,2300.0,2023.0,1702.5
2024-02-29,680.0,796.0,980.5,1774.0,3059.0,5144.5,5624.0,4813.5,3853.5,3076.0,3036.0,2805.0,2960.0,2832.5,3259.0,2763.0,3176.0,2726.5,2783.0,2700.0,2534.0,1680.0,1349.0,1030.5
2024-03-01,1074.5,1180.0,1259.5,1892.5,3258.5,5469.5,5767.0,5101.5,4276.5,3423.0,3295.0,3328.5,3642.0,3485.0,3709.5,3939.0,3797.0,2799.0,2685.0,2454.5,2228.5,1593.0,1408.0,1415.5
2024-03-04,0.0,100.0,392.5,1186.5,3064.5,5627.5,6198.0,5794.5,4977.5,4415.0,4344.0,4371.5,4654.0,4342.0,4278.5,4306.0,4564.0,3728.0,3522.0,3198.5,2931.5,2299.0,2014.0,1922.5
2024-03-05,1699.5,1754.0,1836.5,2477.5,3853.5,6131.5,6653.0,6337.5,5637.5,5197.0,5304.0,5369.5,5665.0,5309.0,5254.5,5138.0,5167.0,4346.0,4142.0,3902.5,3412.5,2802.0,2502.0,2278.5
2024-03-06,2157.5,2217.0,2454.5,3096.5,4466.5,6772.5,7125.0,6871.5,6118.5,5432.0,5366.0,5397.5,5618.0,5179.0,5097.5,5100.0,5075.0,4073.0,4003.0,3766.5,3342.5,2657.0,2478.0,2225.5
2024-03-07,2120.5,2140.0,2431.5,3079.5,4410.5,6717.5,7231.0,6849.5,5998.5,4921.0,4677.0,4636.5,4746.0,4389.0,4386.5,4598.0,4916.0,4045.0,4039.0,3861.5,3439.5,2697.0,2511.0,2463.5
2024-03-08,2250.5,2363.0,2500.5,3143.5,4469.5,6904.5,7447.0,6786.5,5874.5,4692.0,4177.0,3981.5,4108.0,3884.0,3932.5,4214.0,4631.0,3952.0,3925.0,3728.5,3289.5,2538.0,2343.0,2622.5
2024-03-11,0.0,0.0,107.5,958.5,2840.5,5464.5,6323.0,6287.5,5640.5,5550.0,5574.0,5669.5,5993.0,5440.0,5453.5,5250.0,4941.0,4037.0,4005.0,3796.5,3689.5,2867.0,2742.0,2165.5
2024-03-12,1910.5,1983.0,2280.5,2935.5,4372.5,6800.5,7330.0,7020.5,6332.5,6149.0,6265.0,6510.5,6793.0,6165.0,6032.5,5798.0,5369.0,4447.0,4447.0,4165.5,3784.5,3028.0,2829.0,2233.5
2024-03-13,1965.5,2023.0,2207.5,2749.5,4177.5,6551.5,7078.0,6618.5,5852.5,5572.0,5585.0,5822.5,6089.0,5509.0,5408.5,5304.0,5060.0,4092.0,4070.0,3760.5,3301.5,2523.0,2311.0,2103.5
2024-03-14,1823.5,1878.0,2115.5,2759.5,4185.5,6285.5,6530.0,6042.5,5271.5,4524.0,4449.0,4749.5,5078.0,4593.0,4663.5,4636.0,4837.0,3890.0,3850.0,3538.5,3235.5,2471.0,2262.0,1864.5
2024-03-15,1742.5,1798.0,1879.5,2415.5,3630.5,5891.5,6273.0,5620.5,4801.5,3915.0,3812.0,3941.5,4172.0,3918.0,3973.5,4163.0,4314.0,3489.0,3421.0,3178.5,2891.5,2148.0,1963.0,1908.5
2024-03-18,780.5,1004.0,1199.5,1853.5,3745.5,6342.5,7171.0,6893.5,6135.5,5615.0,5760.0,5998.5,6145.0,5848.0,5809.5,5507.0,5159.0,4798.0,4745.0,4461.5,4030.5,3427.0,3332.0,2622.5
2024-03-19,2405.5,2414.0,2546.5,3034.5,4253.5,6872.5,7438.0,6707.5,5883.5,5804.0,5903.0,6014.5,6278.0,5798.0,5754.5,5458.0,5165.0,4411.0,4444.0,4099.5,3659.5,2900.0,2702.0,2336.5
2024-03-20,2121.5,2181.0,2315.5,2805.5,3779.5,6244.5,6723.0,6240.5,5431.5,4229.0,3929.0,3895.5,3992.0,3748.0,4135.5,4408.0,4271.0,4168.0,4150.0,3949.5,3601.5,2787.0,2731.0,2121.5
2024-03-21,1897.5,1953.0,2083.5,2618.5,3785.5,6197.5,6766.0,6535.5,5805.5,5332.0,5335.0,5456.5,5586.0,4887.0,4935.5,5009.0,4627.0,4118.0,3950.0,3602.5,3318.5,2670.0,2477.0,2072.5
2024-03-22,1854.5,1914.0,2052.5,2597.5,3771.5,6221.5,6855.0,6506.5,5759.5,5135.0,5047.0,5069.5,5206.0,4567.0,4579.5,4676.0,4374.0,3915.0,3813.0,3485.5,3218.5,2498.0,2328.0,1830.5
2024-03-25,454.5,673.0,866.5,1517.5,3298.5,5966.5,6630.0,6419.5,5862.5,5504.0,5437.0,5499.5,5800.0,5214.0,5199.5,5126.0,4691.0,4425.0,4275.0,4093.5,3561.5,2952.0,2852.0,2533.5
2024-03-26,2310.5,2315.0,2394.5,2880.5,3793.5,6198.5,6221.0,5382.5,4363.5,3191.0,3031.0,2985.5,3269.0,2992.0,3150.5,3452.0,3176.0,3400.0,3232.0,2952.5,2643.5,1851.0,1654.0,1752.5
2024-03-27,1590.5,1604.0,1645.5,2097.5,3024.5,5546.5,5654.0,4768.5,3832.5,2653.0,2535.0,2485.5,2617.0,2400.0,2815.5,3027.0,2853.0,2865.0,2731.0,2475.5,2287.5,1616.0,1434.0,1023.5
2024-03-28,903.5,1058.0,1136.5,1619.5,2583.5,4885.5,5205.0,4635.5,3850.5,3364.0,3324.0,3383.5,3610.0,3297.0,3480.5,3560.0,3032.0,2592.0,2601.0,2564.5,2168.5,1557.0,1294.0,1113.5
2024-03-29,893.5,806.0,809.5,937.5,1287.5,3178.5,3855.0,3521.5,2848.5,2478.0,2174.0,2164.5,2363.0,2096.0,2087.5,2038.0,1753.0,1739.0,1658.0,1670.5,1499.5,683.0,378.0,98.5
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,0.0,0.0,0.0,0.0,1022.5,1915.5,2360.5,2745.0,2620.5,3422.0,4127.5,4053.5,3798.5,3621.5,3348.0,2898.0,2597.5,2659.0,2149.5,1313.0,1081.5,778.0,2365.0,2232.0
2024-04-03,1030.5,1422.5,2090.5,3240.0,5275.5,5570.5,5321.5,4922.0,4568.5,4638.0,4855.5,5328.5,5079.5,5040.5,5060.0,5067.0,5089.5,4906.0,4505.5,3973.0,3306.5,3164.0,2058.0,1953.0
2024-04-04,643.5,766.5,1082.5,1854.0,2944.5,3665.5,3836.5,3697.0,3092.5,3257.0,3458.5,3674.5,3502.5,3374.5,3188.0,2881.0,2652.5,2737.0,2819.5,1977.0,1602.5,1477.0,1548.0,1547.0
2024-04-05,135.5,331.5,1014.5,2196.0,3706.5,3787.5,3539.5,3073.0,2332.5,2357.0,2646.5,3037.5,2894.5,2750.5,2670.0,2452.0,2505.5,2872.0,2544.5,2063.0,1386.5,1345.0,1192.0,1314.0
2024-04-08,0.0,0.0,0.0,1022.0,3396.5,3594.5,3119.5,2671.0,2028.5,2051.0,2223.5,2420.5,2359.5,2513.5,2584.0,2563.0,2467.5,2925.0,2756.5,2377.0,1932.5,1626.0,1401.0,1420.0
2024-04-09,32.5,239.5,872.5,1930.0,3392.5,3384.5,2944.5,2455.0,1582.5,1579.0,1739.5,1924.5,1913.5,2067.5,2166.0,2145.0,1878.5,2575.0,2327.5,2117.0,1520.5,1443.0,1590.0,1610.0
2024-04-10,209.5,399.5,1044.5,2070.0,3739.5,3886.5,3389.5,2977.0,2816.5,3016.0,3240.5,3439.5,3295.5,3364.5,3343.0,3253.0,3212.5,3399.0,3245.5,3025.0,2480.5,2410.0,1975.0,1995.0
2024-04-11,586.5,765.5,1418.5,2453.0,4096.5,4106.5,3458.5,2931.0,2503.5,2670.0,2892.5,3094.5,2983.5,3134.5,3203.0,3214.0,3275.5,3478.0,3289.5,2979.0,2150.5,2050.0,1687.0,1750.0
2024-04-12,357.5,561.5,1237.5,2290.0,3966.5,4293.5,3748.5,3296.0,2673.5,2768.0,2953.5,3286.5,3130.5,3238.5,3239.0,3169.0,3446.5,3408.0,3142.5,2700.0,2089.5,1959.0,1830.0,1786.0
2024-04-15,0.0,0.0,0.0,1433.0,3472.5,3924.5,3690.5,3289.0,3335.5,3631.0,3898.5,4250.5,4233.5,4321.5,4089.0,3873.0,3858.5,4007.0,3840.5,3347.0,2529.5,2335.0,2097.0,2115.0
2024-04-16,570.5,770.5,1400.5,2360.0,4142.5,4103.5,3750.5,3258.0,3375.5,3426.0,3631.5,3869.5,3543.5,3659.5,3638.0,3659.0,3788.5,4088.0,3931.5,3490.0,2917.5,2721.0,2003.0,2225.0
2024-04-17,724.5,963.5,1630.5,2631.0,4440.5,4437.5,4091.5,3661.0,3811.5,3891.0,4080.5,4266.5,3869.5,3915.5,3813.0,3742.0,3812.5,4028.0,3903.5,3504.0,2726.5,2581.0,2121.0,2324.0
2024-04-18,810.5,1039.5,1692.5,2677.0,4471.5,4458.5,4083.5,3640.0,3782.5,3849.0,4031.5,4227.5,3818.5,3847.5,3753.0,3687.0,3756.5,3989.0,3878.5,3479.0,2691.5,2531.0,2401.0,2443.0
2024-04-19,916.5,1139.5,1844.5,2841.0,4942.5,4941.5,4585.5,4117.0,3828.5,3923.0,4178.5,4257.5,3804.5,3889.5,3761.0,3676.0,3589.5,3762.0,3617.5,3446.0,2647.5,2480.0,2463.0,2498.0
2024-04-22,586.5,772.5,1379.5,2969.0,5117.5,5468.5,5063.5,4628.0,4618.5,4746.0,4988.5,5220.5,5066.5,4959.5,4834.0,4573.0,4424.5,4520.0,4458.5,4263.0,3432.5,3184.0,2878.0,2937.0
2024-04-23,1579.5,1764.5,2423.5,3464.0,5241.5,5549.5,5000.5,4525.0,3988.5,4057.0,4274.5,4535.5,4399.5,4322.5,4194.0,4110.0,4269.5,4349.0,4259.5,3886.0,3133.5,2967.0,2815.0,2863.0
2024-04-24,1499.5,1679.5,2335.5,3428.0,5232.5,5628.5,5282.5,4973.0,5079.5,5229.0,5494.5,5701.5,5396.5,5251.5,4963.0,4503.0,4552.5,4252.0,4175.5,3829.0,3104.5,2961.0,2855.0,3115.0
2024-04-25,1855.5,2037.5,2695.5,3788.0,5583.5,5719.5,5144.5,4685.0,4625.5,4777.0,4980.5,5143.5,4742.5,4778.5,4668.0,4366.0,4452.5,4330.0,4208.5,4098.0,3350.5,3138.0,2725.0,2573.0
2024-04-26,1110.5,1399.5,1967.5,3265.0,5185.5,5342.5,4680.5,4082.0,3372.5,3389.0,3568.5,3912.5,3793.5,3687.5,3598.0,3549.0,3584.5,3409.0,3463.5,3313.0,2231.5,2093.0,2068.0,1870.0
2024-04-29,0.0,0.0,0.0,540.0,2495.5,2895.5,2404.5,1907.0,1515.5,1520.0,1530.5,1785.5,2007.5,2142.5,2257.0,2247.0,2252.5,1894.0,2272.5,2476.0,1729.5,1669.0,1496.0,1559.0
2024-04-30,103.5,284.5,440.5,1328.0,3247.5,3515.5,2914.5,2316.0,1820.5,1819.0,2044.5,2212.5,2092.5,2388.5,2432.0,2488.0,2139.5,1595.0,1862.5,1963.0,1733.5,1594.0,762.0,546.0
2024-05-01,446.0,481.5,383.5,115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,0.0,0.0,0.0,20.5,409.5,261.0,220.0,287.0,0.0,0.0,104.5,234.0,451.5,477.0,573.5,340.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,0.0,0.0,386.5,2510.5,4694.5,4857.0,4590.0,4304.0,3980.5,4136.5,4279.5,4412.0,4216.5,4219.0,4298.5,3973.0,3758.0,3679.5,3807.0,3498.0,2654.5,2363.0,2220.0,2208.5
2024-05-07,1899.0,2150.5,2377.5,3587.5,5530.5,5534.0,5127.0,4907.0,4608.5,4659.5,4772.5,4861.0,4624.5,4660.0,4497.5,4140.0,3866.0,3726.5,3982.0,3758.0,2872.5,2545.0,1698.0,1711.5
2024-05-08,1526.0,1754.5,2208.5,3539.5,5317.5,5422.0,4866.0,4538.0,4173.5,4121.5,4221.5,4132.0,3942.5,4059.0,4200.5,3957.0,3857.0,3734.5,3529.0,3246.0,2101.5,1819.0,1865.0,1732.5
2024-05-09,1650.0,1778.5,2280.5,3605.5,5181.5,4900.0,4619.0,4295.0,3558.5,3491.5,3474.5,3288.0,3423.5,3590.0,3668.5,3390.0,3469.0,3407.5,3575.0,3352.0,2196.5,1895.0,1924.0,1902.5
2024-05-10,1684.0,1882.5,2308.5,3615.5,5337.5,5081.0,4677.0,4448.0,3781.5,3917.5,4044.5,4027.0,3881.5,4141.0,4111.5,3719.0,3441.0,3691.5,3625.0,3211.0,2316.5,1979.0,1988.0,1837.5
2024-05-13,0.0,170.5,569.5,2689.5,4500.5,4724.0,4274.0,3957.0,3144.5,3051.5,3318.5,3283.0,3357.5,3576.0,3802.5,3642.0,3479.0,3453.5,3340.0,3091.0,2037.5,1798.0,1733.0,1743.5
2024-05-14,1505.0,1780.5,2280.5,3502.5,5121.5,4912.0,4379.0,4073.0,3119.5,3198.5,3608.5,3582.0,3387.5,3801.0,4073.5,3791.0,3657.0,3586.5,3384.0,3004.0,2087.5,1732.0,1553.0,1561.5
2024-05-15,1322.0,1594.5,2089.5,3307.5,4934.5,4744.0,4196.0,3832.0,2823.5,2841.5,3236.5,3146.0,2920.5,3347.0,3678.5,3476.0,3441.0,3438.5,3282.0,2928.0,2023.5,1675.0,1448.0,1454.5
2024-05-16,1214.0,1485.5,1979.5,3195.5,4823.5,4594.0,4004.0,3623.0,2606.5,2660.5,3069.5,2997.0,2785.5,3215.0,3542.5,3328.0,3292.0,3314.5,3185.0,2845.0,1946.5,1593.0,1371.0,1373.5
2024-05-17,1129.0,1399.5,1894.5,3116.5,4753.5,4516.0,3926.0,3550.0,2553.5,2614.5,3032.5,2998.0,2817.5,3263.0,3594.5,3380.0,3332.0,3362.5,3271.0,2971.0,2097.5,1764.0,1740.0,1700.5
2024-05-20,88.0,370.5,698.5,1793.5,3691.5,4413.0,4415.0,4309.0,4032.5,4363.5,4621.5,4477.0,4482.5,4597.0,4664.5,4492.0,4282.0,3954.5,3611.0,3065.0,2313.5,2018.0,2199.0,1997.5
2024-05-21,1651.0,1867.5,2056.5,3662.5,5408.5,5288.0,4744.0,4431.0,4090.5,4267.5,4525.5,4685.0,4673.5,4547.0,4660.5,4538.0,4401.0,4038.5,3665.0,3556.0,2649.5,2255.0,2070.0,1921.5
2024-05-22,1572.0,1787.5,1930.5,3498.5,5196.5,5132.0,4714.0,4405.0,4157.5,4531.5,4667.5,4680.0,4645.5,4999.0,5178.5,4961.0,4650.0,4222.5,3704.0,3689.0,2896.5,2598.0,2121.0,1971.5
2024-05-23,1630.0,1851.5,1993.5,3552.5,5494.5,5469.0,4979.0,4787.0,4157.5,4335.5,4466.5,4385.0,4242.5,4539.0,4909.5,4684.0,4355.0,4037.5,3632.0,3620.0,2820.5,2524.0,2278.0,2123.5
2024-05-24,1771.0,1982.5,2121.5,3678.5,5698.5,5672.0,5157.0,4878.0,4262.5,4454.5,4585.5,4503.0,4396.5,4731.0,5004.5,4780.0,4459.0,4116.5,3527.0,3493.0,2690.5,2395.0,2173.0,1971.5
2024-05-27,115.0,333.5,680.5,3044.5,5209.5,5227.0,4966.0,4665.0,4207.5,4295.5,4359.5,4318.0,4558.5,4715.0,4817.5,4552.0,4428.0,4116.5,3737.0,3708.0,2848.5,2494.0,2222.0,2159.5
2024-05-28,1853.0,2061.5,2497.5,3811.5,5775.5,5631.0,5226.0,4938.0,4442.5,4477.5,4599.5,4572.0,4691.5,4851.0,4910.5,4617.0,4262.0,4239.5,3881.0,3723.0,2826.5,2438.0,2145.0,2049.5
2024-05-29,1752.0,1972.5,2118.5,3831.5,5856.5,5727.0,5371.0,5095.0,4714.5,4664.5,4752.5,4799.0,4754.5,4942.0,4992.5,4567.0,4192.0,4076.5,3562.0,3239.0,2425.5,2023.0,1953.0,1653.5
2024-05-30,1211.0,1185.5,735.5,448.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2024-05-31,0.0,0.0,0.0,1123.5,2241.5,2490.0,2647.0,2753.0,2629.5,2589.5,2710.5,2671.0,2841.5,2878.0,2914.5,2395.0,1779.0,1458.5,935.0,1007.0,1397.5,1251.0,45.0,286.5
2024-06-03,106.5,271.0,560.5,1657.0,4214.5,4870.0,4689.0,4306.5,3984.5,4337.5,4522.0,4510.5,4659.0,4877.0,4827.5,4578.5,4451.5,4461.5,4408.5,3428.5,2338.5,1942.5,2259.0,2314.0
2024-06-04,2079.5,2240.0,2768.5,3752.0,6032.5,6296.0,5367.0,4715.5,4517.5,4559.5,4599.0,4751.5,4867.0,4947.0,5017.5,4900.5,4774.5,4660.5,4628.5,4411.5,3079.5,2674.5,2140.0,2180.0
2024-06-05,1923.5,2060.0,2561.5,3516.0,5738.5,5683.0,4833.0,4053.5,3841.5,3902.5,4005.0,4198.5,4555.0,4678.0,4738.5,4588.5,4409.5,4572.5,4553.5,4195.5,2878.5,2584.5,2169.0,2206.0
2024-06-06,1949.5,2090.0,2598.5,3562.0,5807.5,5761.0,4920.0,4188.5,3997.5,4057.5,4105.0,4269.5,4641.0,4755.0,4794.5,4641.5,4459.5,4613.5,4584.5,4221.5,2895.5,2597.5,2075.0,2122.0
2024-06-07,1873.5,2023.0,2542.5,3616.0,5672.5,5626.0,4775.0,4055.5,3414.5,3386.5,3413.0,3563.5,3774.0,3822.0,3640.5,3476.5,3558.5,3736.5,3621.5,3320.5,2402.5,2107.5,1951.0,1895.0
2024-06-10,193.5,329.0,987.5,3103.0,5219.5,5423.0,4693.0,4170.5,4016.5,4115.5,4332.0,4511.5,4608.0,4662.0,4408.5,4082.5,4032.5,3950.5,3882.5,3681.5,2668.5,2275.5,2200.0,2285.0
2024-06-11,2017.5,2034.0,2460.5,3437.0,5428.5,5484.0,4452.0,3676.5,3268.5,3069.5,3102.0,3331.5,3421.0,3486.0,3478.5,3430.5,3595.5,3925.5,3855.5,3572.5,2666.5,2376.5,2022.0,2120.0
2024-06-12,1879.5,2035.0,2510.5,3544.0,5510.5,5559.0,4564.0,3850.5,3446.5,3467.5,3586.0,3912.5,3818.0,3870.0,3911.5,3839.5,3793.5,4113.5,4052.5,3746.5,2973.5,2528.5,2559.0,2163.0
